company,device,price,year,announced,dim_length,dim_breadth,dim_thickness,weight,display_tech,display_size,px_row,px_col,aspect_row,aspect_col,camera,video,cam_px,selfie,sel_px,sim_no,os,os_type,card_slot,chipset,cpu,gpu,ram,LTE,gps,radio,nfc,wlan,audio_jack,battery_mah,bt_v
alcatel,Idol 5,240,2017,"2017, September",148,73,7.5,155,"LTPS IPS LCD capacitive touchscreen, 16M colors",5.2,1080,1920,16,9,"13 MP (f/2.0, 1/3"", 1.12 Âµm), phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,13,"5 MP (f/2.4, 1/5"", 1.12 Âµm), 720p",5,1,Android 7.1 (Nougat),Android,microSD,Mediatek MT6753,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP3,3,Yes,Yes,Yes,No,Yes,Yes,2800,4.2
alcatel,A7 XL,280,2017,"2017, September",159.6,81.5,8.7,175,"LTPS IPS LCD capacitive touchscreen, 16M colors",6,1080,1920,16,9,"Dual: 12 MP + 2 MP, phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,12,"5 MP, LED flash, 1080p",5,2,Android 7.1 (Nougat),Android,microSD,Mediatek MT6750S,Octa-core (4x1.5 GHz & 4x1.0 GHz),NA,3,Yes,Yes,No,No,Yes,Yes,4000,4.2
alcatel,A7,230,2017,"2017, September",152.7,76.5,9,NA,"LTPS IPS LCD capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"16 MP (f/2.0, 1/3""), phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,16,"8 MP, LED flash",8,2,Android 7.0 (Nougat),Android,microSD,Mediatek MT6750T,Octa-core (4x1.5 GHz & 4x1.0 GHz),NA,3,Yes,Yes,No,Yes,Yes,Yes,4000,4.2
alcatel,U5 HD,NA,2017,"2017, August",NA,NA,NA,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, autofocus, LED flash",1080p@30fps,13,"8 MP, LED flash",8,2,Android 7.0 (Nougat),Android,microSD,Mediatek MT6737,Quad-core 1.1 GHz Cortex-A53,Mali-T720MP2,1,Yes,Yes,Yes,No,Yes,Yes,2200,4.2
alcatel,Pulsemix,80,2017,"2017, August",146.1,71.9,7.9,NA,"IPS LCD capacitive touchscreen, 16M colors",5.2,720,1280,16,9,"8 MP, f/2.0, autofocus, dual-LED dual-tone flash",1080p@30fps,8,"2 MP, LED flash",2,1,Android 7.0 (Nougat),Android,microSD,Mediatek MT6738,Quad-core 1.5 GHz Cortex-A53,Mali-T860MP2,2,Yes,Yes,No,No,Yes,Yes,2800,4.2
alcatel,Idol 5s (USA),250,2017,"2017, June",148.6,70.9,7.4,148.8,"IPS LCD capacitive touchscreen, 16M colors",5.2,1080,1920,16,9,"12 MP (f/2.0, 1/2.8"", 1.25 Âµm), phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,12,"8 MP (f/2.0, 1/3.2"", 1.4 Âµm)",8,1,Android 7.1 (Nougat),Android,microSD,Qualcomm MSM8953 Snapdragon 625,Octa-core 2.0 GHz Cortex-A53,Adreno 506,3,Yes,Yes,Yes,No,Yes,Yes,2620,4.2
alcatel,Flash (2017),NA,2017,"2017, April",152.6,75.4,8.7,155,"IPS LCD capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"Dual: 13 MP (f/2.0, 1/3"", 1.12 Âµm), phase detection autofocus, dual-LED dual-tone flash","2160p@30fps, 1080p@60fps",13,"Dual 8 MP + 5 MP, f/2.0, autofocus, dual-LED dual-tone flash",8,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6797 Helio X20,"Deca-core (2x2.3 GHz Cortex-A72, 4x1.9 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)",Mali-T880MP4,3,Yes,Yes,Yes,No,Yes,Yes,3100,4.1
alcatel,U5,100,2017,"2017, February",140.7,71.8,10,NA,"IPS LCD capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP, LED flash",720p@30fps,5,"2 MP, LED flash",2,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6737M,Quad-core 1.1 GHz Cortex-A53,Mali-T720MP2,1,Yes,Yes,Yes,No,Yes,Yes,2050,4.2
alcatel,A5 LED,200,2017,"2017, February",146,72.1,7.7,NA,"IPS LCD capacitive touchscreen, 16M colors",5.2,720,1280,16,9,"8 MP, f/2.0, autofocus, dual-LED dual-tone flash",1080p@30fps,8,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6753,Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,3,Yes,Yes,Yes,No,Yes,Yes,2800,4.2
alcatel,A3,150,2017,"2017, February",142,70.5,8.6,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, f/2.0, autofocus, LED flash",1080p@30fps,13,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6737,Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,5,Yes,Yes,Yes,No,Yes,Yes,2460,4.2
alcatel,A3 XL,180,2017,"2017, January",165,82.5,7.9,NA,"IPS FL LCD capacitive touchscreen, 16M colors",6,720,1280,16,9,"8 MP or 13 MP, autofocus, LED flash",1080p@30fps,8,5 MP or 8 MP,5,2,Android 7.0 (Nougat),Android,microSD,Mediatek MT8735B,Quad-core 1.1 GHz Cortex-A53,Mali-T720MP2,2,Yes,Yes,Yes,No,Yes,Yes,3000,4.2
alcatel,Shine Lite,200,2016,"2016, September",141.5,71.2,7.5,156,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, autofocus, dual-LED dual-tone flash",720p@30fps,13,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6737,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,2,Yes,Yes,Yes,No,Yes,Yes,2460,4.2
alcatel,Pixi 4 Plus Power,NA,2016,"2016, September",152,78.3,9.9,202,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, autofocus, LED flash",Yes,8,"5 MP, LED flash",5,2,Android OS,Android,microSD,NA,NA,NA,1,No,Yes,Yes,No,Yes,Yes,5000,4
alcatel,Fierce 4,80,2016,"2016, August",150.9,77,8.1,163.9,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, autofocus, LED flash",720p@30fps,8,5 MP,5,1,Android 6.0 (Marshmallow),Android,microSD,Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,2,Yes,Yes,Yes,No,Yes,Yes,2500,4.1
alcatel,X1,250,2015,"2015, December",145,69.2,7,140,"Super AMOLED capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP (f/2.2, 1/3"", 1.12 Âµm), autofocus, dual-LED dual-tone flash",1080p@30fps,13,"5 MP (f/2.0, 1/4"", 1.4 Âµm), LED flash",5,2,Android 5.1 (Lollipop),Android,microSD,Qualcomm MSM8929 Snapdragon 415,Octa-core (4x1.4 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,2,Yes,Yes,Yes,No,Yes,Yes,2150,4
alcatel,Pixi 4 (5),60,2016,"2016, June",140.7,72.7,9.5,148,"IPS LCD capacitive touchscreen, 16M colors",5,480,854,16,9,"8 MP, autofocus, LED flash",Yes,8,"5 MP, LED flash",5,1,Android 6.0 (Marshmallow),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Flash Plus 2,140,2016,"2016, May",152.6,76.4,8.2,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"13 MP (f/2.0, 1/3"", 1.12 Âµm), phase detection autofocus, dual-LED dual-tone flash","1080p@60fps, 1080p@30fps",13,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6755 Helio P10,Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,3,Yes,Yes,Yes,No,Yes,Yes,3000,4.1
alcatel,Pop 4S,150,2016,"2016, February",152,77,7.9,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"13 MP (f/2.0, 1/3""), phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,13,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6755M,Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),NA,2,Yes,Yes,Yes,Yes,Yes,Yes,2960,4.2
alcatel,Pop 4+,110,2016,"2016, February",151,77,8,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, f/2.0, autofocus, LED flash",720p@30fps,8,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,5,Yes,Yes,Yes,No,Yes,Yes,2500,4.1
alcatel,Pop 4,80,2016,"2016, February",140.7,71.4,8,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",720p@30fps,8,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,1,Yes,Yes,Yes,No,Yes,Yes,2500,4
alcatel,Idol 4s Windows,440,2016,"2016, Q3",153.9,75.4,7,152,"AMOLED capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"21 MP, phase detection autofocus, dual-LED dual-tone flash",2160p@30fps,21,"8 MP, 1080p, LED flash",8,1,Microsoft Windows 10,Microsoft,microSD,Qualcomm MSM8996 Snapdragon 820,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,4,Yes,Yes,No,No,Yes,Yes,3000,4.1
alcatel,Idol 4s,350,2016,"2016, February",153.9,75.4,7,149,"AMOLED capacitive touchscreen, 16M colors",5.5,1440,2560,16,9,"16 MP, f/2.0, phase detection autofocus, dual-LED dual-tone flash",2160p@30fps,16,"8 MP, 1080p, LED flash",8,2,Android 6.0.1 (Marshmallow),Android,microSD,Qualcomm MSM8976 Snapdragon 652,Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,3,Yes,Yes,Yes,Yes,Yes,Yes,3000,4.2
alcatel,Idol 4,250,2016,"2016, February",147,72.5,7.1,135,"LTPS IPS LCD capacitive touchscreen, 16M colors",5.2,1080,1920,16,9,"13 MP, f/2.0, phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,13,"8 MP, 1080p, LED flash",8,2,Android 6.0.1 (Marshmallow),Android,microSD,Qualcomm MSM8952 Snapdragon 617,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Adreno 405,2,Yes,Yes,Yes,Yes,Yes,Yes,2610,4.2
alcatel,Fierce XL (Windows),NA,2016,"2016, January",151.9,77.8,9.5,174,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, autofocus, LED flash",720p@30fps,8,2 MP,2,1,Microsoft Windows 10,Microsoft,microSD,Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,2,Yes,Yes,No,No,Yes,Yes,2500,4.1
alcatel,Pixi 4 (6) 3G,120,2016,"2016, June",168.5,86.4,8,179,"IPS LCD capacitive touchscreen, 16M colors",6,540,960,16,9,"13 MP, autofocus, LED flash",1080p@30fps,13,8 MP,8,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2580,4.1
alcatel,Pixi 4 (6),100,2016,"2016, January",165,83.8,8.3,NA,"IPS LCD capacitive touchscreen, 16M colors",6,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,"5 MP, LED flash",5,1,"Android 5.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Android,microSD,Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,1,Yes,Yes,Yes,No,Yes,Yes,2580,4.1
alcatel,Pixi 4 (4),60,2016,"2016, January",121.3,64.4,9.7,NA,"TFT capacitive touchscreen, 16M colors",4,480,800,5,3,"2 MP or 5 MP, LED flash",1080p@30fps,2,VGA or 2 MP,0.3,1,Android 6.0 (Marshmallow),Android,microSD,Mediatek MT6580M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,0.5,No,Yes,Yes,No,Yes,Yes,1500,4
alcatel,Pixi 4 (3.5),NA,2016,"2016, January",116,62,10,NA,"TFT capacitive touchscreen, 16M colors",3.5,320,480,3,2,"2 MP, LED flash",480p@15fps,2,VGA,0.3,1,Android 5.1 (Lollipop),Android,microSD,Mediatek MT6572M,Dual-core 1.0 GHz Cortex-A7,Mali-400,0.5,No,Yes,Yes,No,Yes,Yes,1300,4
alcatel,Pop 3 (5.5),120,2016,"2016, February",151.9,77.8,9.5,174,"TFT capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"5 MP or 8 MP or 13 MP, autofocus, LED flash",1080p@30fps,5,2 MP or 5 MP or 8 MP,2,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3/ 1.1 GHz,NA,1,Yes,Yes,No,No,Yes,Yes,2910,4
alcatel,Pop 3 (5),110,2015,"2015, Q4",141,71.5,9.9,167,"TFT capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP or 8 MP, autofocus, LED flash",1080p@30fps,5,5 MP/ 2 MP,5,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3/ 1.1 GHz,NA,1,Yes,Yes,No,No,Yes,Yes,1800,4
alcatel,Fierce XL,130,2015,"2015, October",151.9,77.8,9.5,173,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, autofocus, LED flash",720p@30fps,8,2 MP,2,1,Android 5.1.1 (Lollipop),Android,microSD,Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,2,Yes,Yes,Yes,No,Yes,Yes,2500,4.1
alcatel,Flash 2,230,2015,"2015, September",145.8,70.4,9,140,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, f/2.0, phase detection autofocus, dual-LED dual-tone flash",1080p@30fps,13,"5 MP, LED flash",5,2,Android 5.1 (Lollipop),Android,microSD,Mediatek MT6753,Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,2,Yes,Yes,Yes,No,Yes,Yes,3000,4
alcatel,2007,NA,2015,2015,119,50,9.8,72,"TFT, 256K colors",2.4,240,320,4,3,3.15 MP,NA,3.15,No,NA,2,NA,NA,No,NA,NA,NA,0.015625,No,No,Yes,No,No,No,750,3
alcatel,Idol 3C,NA,2015,"2015, September",152.7,75.1,7.9,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"13 MP, autofocus, LED flash",1080p@30fps,13,"8 MP, 1080p",8,1,Android 5.0 (Lollipop),Android,microSD,Qualcomm MSM8939 Snapdragon 615,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,2,Yes,Yes,Yes,Yes,Yes,Yes,2910,4.1
alcatel,Pixi First,NA,2015,"2015, September",122.1,64.4,9.7,NA,"Capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, LED flash",1080p@24fps,5,2 MP,2,2,Android 4.4.2 (KitKat),Android,microSD,Spreadtrum 7731,Quad-core 1.2 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1450,2.1
alcatel,Pop Up,NA,2015,"2015, September",143,71.9,8.2,NA,"Capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, autofocus, LED flash",1080p@30fps,13,5 MP,5,2,Android 5.0 (Lollipop),Android,microSD,Qualcomm MSM8929 Snapdragon 610,Octa-core 1.4 GHz,Adreno 405,2,Yes,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Pop Star LTE,NA,2015,"2015, September",142.5,71.5,8.6,NA,"Capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",Yes,8,5 MP,5,2,Android 5.0 (Lollipop),Android,microSD,Mediatek MT6735P,Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,1,Yes,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Pop Star,NA,2015,"2015, September",141,71.5,8.6,NA,"Capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,5 MP,5,2,Android 5.0 (Lollipop),Android,microSD,Mediatek MT6580,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,1,No,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Go Play,NA,2015,"2015, September",143.3,73.3,9.2,NA,"Capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,5 MP,5,1,Android 5.0 (Lollipop),Android,microSD,Qualcomm MSM8916 Snapdragon 410,Quad-core 1.2 GHz Cortex-A53,Adreno 306,1,Yes,Yes,Yes,No,Yes,Yes,2500,4.1
alcatel,Flash Plus,130,2015,"2015, May",152.3,76.4,8,147,"Capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"13 MP, autofocus, LED flash",1080p@30fps,13,"8 MP, autofocus",8,2,Android 4.4.4 (KitKat),Android,microSD,Mediatek MT6752M,Octa-core 1.5 GHz Cortex-A53,Mali-T760MP2,2,Yes,Yes,Yes,No,Yes,Yes,3500,4
alcatel,Pop Astro,130,2015,"2015, April",133.6,65.3,9.9,144.9,"TFT capacitive touchscreen, 16M colors",4.5,540,960,16,9,"5 MP, LED flash",1080p@30fps,5,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,Mediatek MT6732,Quad-core 1.5 GHz Cortex-A53,Mali-T760MP2,1,Yes,Yes,No,No,Yes,Yes,2000,4.1
alcatel,Flash,NA,2014,"2014, September",152.1,76.2,8.1,NA,"Capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"13 MP, autofocus, LED flash",1080p@30fps,13,5 MP,5,1,Android 4.4 (KitKat),Android,microSD,Mediatek MT6592M,Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,1,No,Yes,Yes,No,Yes,Yes,3200,4
alcatel,Idol 3 (5.5),250,2015,"2015, March",152.7,75.1,7.4,141,"IPS LCD capacitive touchscreen, 16M colors",5.5,1080,1920,16,9,"13 MP (f/2.0, 1/3"", 1.12 Âµm), autofocus, LED flash",1080p@30fps,13,"8 MP, 1080p",8,2,"Android 5.0.2 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Android,microSD,Qualcomm MSM8939 Snapdragon 615,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,2,Yes,Yes,Yes,Yes,Yes,Yes,2910,4.1
alcatel,Idol 3 (4.7),200,2015,"2015, March",134.6,65.9,7.6,110,"IPS LCD capacitive touchscreen, 16M colors",4.7,720,1280,16,9,"13 MP (f/2.0, 1/3"", 1.12 Âµm), autofocus, LED flash",1080p@30fps,13,"5 MP, 1080p",5,2,"Android 5.0.2 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Android,microSD,Qualcomm MSM8916 Snapdragon 410,Quad-core 1.2 GHz Cortex-A53,Adreno 306,5,Yes,Yes,Yes,Yes,Yes,Yes,2000,4
alcatel,Orange Klif,NA,2015,"2015, March",112.2,62,11.9,NA,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,"2 MP, LED flash",Yes,2,No,NA,2,Firefox 2.0,Firefox,microSD,NA,Dual-core 1.0 GHz,NA,0.25,No,Yes,Yes,No,Yes,Yes,1300,NA
alcatel,Pixi 3 (5.5) LTE,120,2015,"2015, March",NA,NA,NA,NA,"TFT capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"5 MP or 8 MP, autofocus, LED flash",Yes,5,2 MP / 5 MP,2,1,Android 5.0 (Lollipop),Android,microSD,NA,Quad-core,NA,1,Yes,Yes,Yes,No,Yes,Yes,2800,4
alcatel,Pixi 3 (5.5),NA,2015,"2015, March",NA,NA,NA,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,540,960,16,9,"8 MP, autofocus, LED flash",Yes,8,2 MP,2,1,Android 5.0 (Lollipop),Android,microSD,Mediatek MT6580,Quad-core Cortex-A7,Mali-400MP2,1,No,Yes,Yes,No,Yes,Yes,2910,4
alcatel,Pixi 3 (5),80,2015,"2015, January",141,71.5,10,NA,"TFT capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP or 8 MP, autofocus, LED flash",720p@30fps,5,2 MP / VGA,0.3,2,Android 4.4.2 (KitKat) / Android 5.0 (Lollipop) - 4G model,Android,microSD,Mediatek MT6570 (3G model)Qualcomm MSM8909 (4G model),Dual-core 1.3 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz (4G model),NA,0.5,Yes,Yes,Yes,No,Yes,Yes,1800,4
alcatel,Pixi 3 (4.5),60,2015,"2015, January",132.2,65.1,10,125,"TFT capacitive touchscreen, 16M colors",4.5,480,854,16,9,"5 MP or 8 MP, autofocus, LED flash","480p@15fps (3G), 720p@30fps (4G)",5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,Mediatek MT6572M (3G model)MT6735M (4G model),Dual-core 1.0 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz Cortex-A53 (4G model),Mali-400Mali-T720MP2,0.5,Yes,Yes,Yes,No,Yes,Yes,1400,4
alcatel,Pixi 3 (4),50,2015,"2015, January",121.3,64.2,11.6,110,"TFT capacitive touchscreen, 16M colors",4,480,800,5,3,"2 MP or 5 MP, LED flash",720p@30fps,2,VGA,0.3,2,Android 4.4.2 (KitKat)/ Planned upgrade to 5.0 (Lollipop) - EMEA model,Android,microSD,Mediatek MT6572M (3G model)Qualcomm MSM8909 (4G model),Dual-core 1.0 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz Cortex-A7 (4G model),Mali-400Adreno 304,0.5,Yes,Yes,Yes,No,Yes,Yes,1400,4
alcatel,Pixi 3 (3.5) Firefox,40,2015,"2015, January",112.2,62,11.9,98,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,2 MP /LED flash (optional),Yes,2,VGA,0.3,2,Firefox 2.0,Firefox,microSD,Mediatek MT6572M,Dual-core 1.0 GHz Cortex-A7,Mali-400,0.5,No,Yes,Yes,No,Yes,Yes,1300,3
alcatel,Pixi 3 (3.5),NA,2015,"2015, January",112.2,62,11.9,100,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,2 MP /LED flash (optional),480p@15fps,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,Mediatek MT6572M,Dual-core 1.0 GHz Cortex-A7,Mali-400,0.5,No,Yes,Yes,No,Yes,Yes,1300,4
alcatel,Pop D3,130,2014,"2014, August",121.6,64.4,12.1,114,"TFT capacitive touchscreen, 256K colors",4,480,800,5,3,"5 MP, LED flash",720p,5,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.5,No,Yes,Yes,Yes,Yes,Yes,1400,4
alcatel,Pop D1,80,2014,"2014, August",112.2,62,12,101,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,2 MP,Yes,2,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.0 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1300,4
alcatel,Pop Icon,120,2014,"2014, September",141,72.1,9.9,149,"IPS LCD capacitive touchscreen, 16M colors",5,540,960,16,9,"5 MP, autofocus, LED flash",720p@30fps,5,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Fire C 2G,30,2014,"2014, October",112.2,62,12,93,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,1.3 MP,320p,1.3,VGA (optional/operator dependent),0.3,2,Firefox OS 1.3,Firefox,microSD,Spreadtrum 6821,1.0 GHz,NA,0.125,No,No,Yes,No,Yes,Yes,1000,2.1
alcatel,Pop 2 (5) Premium,NA,2014,"2014, September",141,71.5,8.9,151,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,2 MP,2,1,Android 5.0 (Lollipop),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,Yes,Yes,Yes,Yes,Yes,Yes,2500,4
alcatel,Pop 2 (5),NA,2014,"2014, September",141,71.5,9.7,170,"TFT capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP, autofocus, LED flash",1080p@30fps,5,VGA,0.3,2,Android 5.0 (Lollipop),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,Yes,Yes,Yes,Yes,Yes,Yes,2500,4
alcatel,Pop 2 (4),NA,2014,"2014, September",121.5,64.4,12.4,125,"TFT capacitive touchscreen, 16M colors",4,480,800,5,3,"3.15 MP, LED flash",720p@30fps,3.15,VGA,0.3,1,Android 5.0 (Lollipop),Android,microSD,NA,Quad-core 1.2 GHz,NA,0.5,Yes,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Pop 2 (4.5) Dual SIM,180,2014,"2014, September",132.5,65.4,9.9,147,"TFT capacitive touchscreen, 16M colors",4.5,480,854,16,9,"5 MP, autofocus, LED flash",1080p@30fps,5,VGA,0.3,2,Android 4.4 (KitKat),Android,microSD,Qualcomm MSM8916 Snapdragon 410,Quad-core 1.2 GHz Cortex-A53,Adreno 306,1,Yes,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Pop 2 (4.5),130,2014,"2014, September",132.5,65.4,10,147,"TFT capacitive touchscreen, 16M colors",4.5,480,854,16,9,"5 MP, autofocus, LED flash",1080p@30fps,5,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,Qualcomm MSM8916 Snapdragon 410,Quad-core 1.2 GHz Cortex-A53,Adreno 306,1,Yes,Yes,Yes,No,Yes,Yes,2000,4
alcatel,Fierce 2,90,2014,"2014, August",141,71.9,9.9,149.1,"Capacitive touchscreen, 16M colors",5,540,960,16,9,"5 MP, autofocus, LED flash",720p@30fps,5,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,NA,4
alcatel,Evolve 2,60,2014,"2014, October",121.6,64.5,11.7,121.1,"Capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, LED flash",720p@30fps,5,VGA,0.3,1,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1400,4
alcatel,Hero 2,460,2014,"2014, September",160.5,81.6,7.9,175,"IPS LCD capacitive touchscreen, 16M colors",6,1080,1920,16,9,"13.1 MP, OIS, autofocus, LED flash",1080p@30fps,13.1,"5 MP, 1080p",5,1,Android 4.4.2 (KitKat),Android,microSD,Mediatek MT8392,Octa-core 2.0 GHz Cortex-A7,Mali-450MP4,2,Yes,Yes,Yes,Yes,Yes,Yes,3100,4
alcatel,Pixi 2,80,2014,"2014, May",112.5,62,12,100,"TFT capacitive touchscreen, 256K colors",3.5,320,480,3,2,2 MP,480p@30fps,2,No,NA,2,Android 4.2 (Jelly Bean),Android,microSD,NA,Dual-core 1.0 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1300,4
